client_id,phone,observation_month,profession,estimated_income_usd,orange_money_account_age_months,historical_risk_score,paid_months_count,kit_is_suspended,payment_success_rate,failed_payment_count_12m,late_payment_count_12m,missed_payment_count_12m,days_since_last_payment,avg_payment_amount_usd,payment_amount_volatility,income_to_fee_ratio,profession_risk_score,default_next_90d
ACC-2026-0121,0845298752,2026-07,Fonctionnaire,357.16,42,0.146,16,0,1.0,0,1,0,0,18.51,2.93,17.858,0.18,0
ACC-2026-0122,0848322078,2025-08,Fonctionnaire,373.45,64,0.072,5,0,1.0,0,0,0,0,7.99,0.57,46.681,0.18,0
ACC-2026-0122,0848322078,2025-09,Fonctionnaire,373.45,65,0.072,6,0,1.0,0,0,0,0,7.48,0.57,46.681,0.18,0
ACC-2026-0122,0848322078,2025-10,Fonctionnaire,373.45,66,0.072,7,0,1.0,0,0,0,0,8.01,0.57,46.681,0.18,0
ACC-2026-0122,0848322078,2025-11,Fonctionnaire,373.45,67,0.072,8,0,1.0,0,0,0,0,8.11,0.57,46.681,0.18,0
ACC-2026-0122,0848322078,2025-12,Fonctionnaire,373.45,68,0.072,9,0,1.0,0,0,0,0,7.89,0.57,46.681,0.18,0
ACC-2026-0122,0848322078,2026-01,Fonctionnaire,373.45,69,0.072,10,0,1.0,0,0,0,0,8.5,0.57,46.681,0.18,0
ACC-2026-0122,0848322078,2026-02,Fonctionnaire,373.45,70,0.072,11,0,1.0,0,0,0,0,7.86,0.57,46.681,0.18,0
ACC-2026-0122,0848322078,2026-03,Fonctionnaire,373.45,71,0.072,12,0,1.0,0,0,0,0,7.56,0.57,46.681,0.18,0
ACC-2026-0122,0848322078,2026-04,Fonctionnaire,373.45,72,0.072,13,0,1.0,0,0,0,0,7.94,0.57,46.681,0.18,0
ACC-2026-0122,0848322078,2026-05,Fonctionnaire,373.45,73,0.072,13,0,0.9,0,0,1,30,8.6,0.57,46.681,0.18,0
ACC-2026-0122,0848322078,2026-06,Fonctionnaire,373.45,74,0.072,14,0,0.909,0,0,1,0,8.3,0.57,46.681,0.18,0
ACC-2026-0122,0848322078,2026-07,Fonctionnaire,373.45,75,0.072,15,0,0.917,0,0,1,0,7.63,0.57,46.681,0.18,0
ACC-2026-0123,0846421907,2025-08,Agriculteur,306.23,49,0.191,2,0,1.0,0,0,0,0,8.35,1.53,38.279,0.46,1
ACC-2026-0123,0846421907,2025-09,Agriculteur,306.23,50,0.191,3,0,1.0,0,0,0,0,7.86,1.53,38.279,0.46,0
ACC-2026-0123,0846421907,2025-10,Agriculteur,306.23,51,0.191,4,0,1.0,0,0,0,0,7.56,1.53,38.279,0.46,0
ACC-2026-0123,0846421907,2025-11,Agriculteur,306.23,52,0.191,5,0,1.0,0,0,0,0,8.54,1.53,38.279,0.46,0
ACC-2026-0123,0846421907,2025-12,Agriculteur,306.23,53,0.191,6,0,1.0,0,0,0,0,7.48,1.53,38.279,0.46,0
ACC-2026-0123,0846421907,2026-01,Agriculteur,306.23,54,0.191,7,0,1.0,0,0,0,0,7.86,1.53,38.279,0.46,0
ACC-2026-0123,0846421907,2026-02,Agriculteur,306.23,55,0.191,7,0,0.857,1,0,0,30,7.9,1.53,38.279,0.46,0
ACC-2026-0123,0846421907,2026-03,Agriculteur,306.23,56,0.191,8,0,0.875,1,0,0,0,7.48,1.53,38.279,0.46,0
ACC-2026-0123,0846421907,2026-04,Agriculteur,306.23,57,0.191,9,0,0.889,1,0,0,0,8.19,1.53,38.279,0.46,0
ACC-2026-0123,0846421907,2026-05,Agriculteur,306.23,58,0.191,10,0,0.9,1,0,0,0,8.19,1.53,38.279,0.46,0
ACC-2026-0123,0846421907,2026-06,Agriculteur,306.23,59,0.191,10,0,0.818,2,0,0,30,8.39,1.53,38.279,0.46,0
ACC-2026-0123,0846421907,2026-07,Agriculteur,306.23,60,0.191,11,0,0.833,2,0,0,0,7.74,2.33,38.279,0.46,0
ACC-2026-0124,0841800747,2025-08,Commercant independant,229.49,6,0.099,4,0,1.0,0,0,0,0,24.86,2.48,9.18,0.36,0
ACC-2026-0124,0841800747,2025-09,Commercant independant,229.49,7,0.099,5,0,1.0,0,0,0,0,25.34,2.48,9.18,0.36,1
ACC-2026-0124,0841800747,2025-10,Commercant independant,229.49,8,0.099,6,0,1.0,0,0,0,0,24.85,2.48,9.18,0.36,0
ACC-2026-0124,0841800747,2025-11,Commercant independant,229.49,9,0.099,6,0,0.75,1,0,0,30,24.67,2.48,9.18,0.36,0
ACC-2026-0124,0841800747,2025-12,Commercant independant,229.49,10,0.099,7,0,0.8,1,0,0,0,26.03,2.48,9.18,0.36,0
ACC-2026-0124,0841800747,2026-01,Commercant independant,229.49,11,0.099,8,0,0.833,1,0,0,0,26.67,2.48,9.18,0.36,0
ACC-2026-0124,0841800747,2026-02,Commercant independant,229.49,12,0.099,9,0,0.857,1,0,0,0,26.93,2.48,9.18,0.36,0
ACC-2026-0124,0841800747,2026-03,Commercant independant,229.49,13,0.099,10,0,0.875,1,0,0,0,23.07,2.48,9.18,0.36,1
ACC-2026-0124,0841800747,2026-04,Commercant independant,229.49,14,0.099,11,0,0.889,1,0,0,0,24.84,2.48,9.18,0.36,0
ACC-2026-0124,0841800747,2026-05,Commercant independant,229.49,15,0.099,12,0,0.9,1,0,0,0,25.9,2.48,9.18,0.36,0
ACC-2026-0124,0841800747,2026-06,Commercant independant,229.49,16,0.099,13,0,0.909,1,0,0,0,25.76,2.48,9.18,0.36,0
ACC-2026-0124,0841800747,2026-07,Commercant independant,229.49,17,0.099,14,0,0.917,1,0,0,0,23.35,2.48,9.18,0.36,0
ACC-2026-0125,0841266510,2025-08,Agriculteur,317.9,62,0.15,2,0,1.0,0,0,0,0,30.61,4.51,10.597,0.46,0
ACC-2026-0125,0841266510,2025-09,Agriculteur,317.9,63,0.15,3,0,1.0,0,0,0,0,29.82,4.51,10.597,0.46,1
ACC-2026-0125,0841266510,2025-10,Agriculteur,317.9,64,0.15,4,0,1.0,0,0,0,0,28.33,4.51,10.597,0.46,0
ACC-2026-0125,0841266510,2025-11,Agriculteur,317.9,65,0.15,5,0,1.0,0,0,0,0,31.73,4.51,10.597,0.46,0
ACC-2026-0125,0841266510,2025-12,Agriculteur,317.9,66,0.15,6,0,1.0,0,0,0,0,31.6,4.51,10.597,0.46,1
ACC-2026-0125,0841266510,2026-01,Agriculteur,317.9,67,0.15,7,0,1.0,0,0,0,0,31.02,4.51,10.597,0.46,0
ACC-2026-0125,0841266510,2026-02,Agriculteur,317.9,68,0.15,8,0,1.0,0,0,0,0,30.46,4.51,10.597,0.46,0
ACC-2026-0125,0841266510,2026-03,Agriculteur,317.9,69,0.15,9,0,1.0,0,0,0,0,29.93,4.51,10.597,0.46,0
ACC-2026-0125,0841266510,2026-04,Agriculteur,317.9,70,0.15,10,0,1.0,0,0,0,0,31.52,4.51,10.597,0.46,0
ACC-2026-0125,0841266510,2026-05,Agriculteur,317.9,71,0.15,11,0,1.0,0,0,0,0,29.63,4.51,10.597,0.46,0
ACC-2026-0125,0841266510,2026-06,Agriculteur,317.9,72,0.15,12,0,1.0,0,0,0,0,29.6,4.51,10.597,0.46,0
ACC-2026-0125,0841266510,2026-07,Agriculteur,317.9,73,0.15,13,0,1.0,0,0,0,0,29.26,4.51,10.597,0.46,1
ACC-2026-0126,0845832019,2025-08,Agriculteur,328.74,61,0.197,5,0,1.0,0,0,0,0,15.98,2.96,21.916,0.46,0
ACC-2026-0126,0845832019,2025-09,Agriculteur,328.74,62,0.197,6,0,1.0,0,0,0,0,15.38,2.96,21.916,0.46,0
ACC-2026-0126,0845832019,2025-10,Agriculteur,328.74,63,0.197,7,0,1.0,0,0,0,0,16.1,2.96,21.916,0.46,0
ACC-2026-0126,0845832019,2025-11,Agriculteur,328.74,64,0.197,8,0,1.0,0,0,0,0,15.71,2.96,21.916,0.46,0
ACC-2026-0126,0845832019,2025-12,Agriculteur,328.74,65,0.197,9,0,1.0,0,0,0,0,14.48,2.96,21.916,0.46,0
ACC-2026-0126,0845832019,2026-01,Agriculteur,328.74,66,0.197,10,0,1.0,0,0,0,0,14.28,2.96,21.916,0.46,0
ACC-2026-0126,0845832019,2026-02,Agriculteur,328.74,67,0.197,11,0,1.0,0,0,0,0,16.19,2.96,21.916,0.46,0
ACC-2026-0126,0845832019,2026-03,Agriculteur,328.74,68,0.197,12,0,1.0,0,1,0,0,13.84,2.96,21.916,0.46,0
ACC-2026-0126,0845832019,2026-04,Agriculteur,328.74,69,0.197,13,0,1.0,0,1,0,0,15.79,2.96,21.916,0.46,1
ACC-2026-0126,0845832019,2026-05,Agriculteur,328.74,70,0.197,14,0,1.0,0,2,0,0,14.83,2.96,21.916,0.46,0
ACC-2026-0126,0845832019,2026-06,Agriculteur,328.74,71,0.197,15,0,1.0,0,2,0,0,14.42,2.96,21.916,0.46,0
ACC-2026-0126,0845832019,2026-07,Agriculteur,328.74,72,0.197,16,0,1.0,0,3,0,0,15.91,2.96,21.916,0.46,0
ACC-2026-0127,0849646766,2025-08,Chauffeur,342.49,57,0.263,1,0,1.0,0,0,0,0,20.9,5.26,17.125,0.42,0
ACC-2026-0127,0849646766,2025-09,Chauffeur,342.49,58,0.263,2,0,1.0,0,1,0,0,20.2,5.26,17.125,0.42,0
ACC-2026-0127,0849646766,2025-10,Chauffeur,342.49,59,0.263,2,0,0.667,1,1,0,30,19.06,5.26,17.125,0.42,0
ACC-2026-0127,0849646766,2025-11,Chauffeur,342.49,60,0.263,3,0,0.75,1,1,0,0,20.84,5.26,17.125,0.42,0
ACC-2026-0127,0849646766,2025-12,Chauffeur,342.49,61,0.263,4,0,0.8,1,1,0,0,19.56,5.26,17.125,0.42,0
ACC-2026-0127,0849646766,2026-01,Chauffeur,342.49,62,0.263,5,0,0.833,1,1,0,0,21.5,5.26,17.125,0.42,1
ACC-2026-0127,0849646766,2026-02,Chauffeur,342.49,63,0.263,6,0,0.857,1,1,0,0,19.92,5.26,17.125,0.42,0
ACC-2026-0127,0849646766,2026-03,Chauffeur,342.49,64,0.263,7,0,0.875,1,1,0,0,20.69,5.26,17.125,0.42,0
ACC-2026-0127,0849646766,2026-04,Chauffeur,342.49,65,0.263,8,0,0.889,1,1,0,0,20.81,5.26,17.125,0.42,0
ACC-2026-0127,0849646766,2026-05,Chauffeur,342.49,66,0.263,9,0,0.9,1,1,0,0,19.77,5.26,17.125,0.42,0
ACC-2026-0127,0849646766,2026-06,Chauffeur,342.49,67,0.263,10,0,0.909,1,1,0,0,20.05,5.26,17.125,0.42,0
ACC-2026-0127,0849646766,2026-07,Chauffeur,342.49,68,0.263,11,0,0.917,1,1,0,0,20.86,5.26,17.125,0.42,0
ACC-2026-0128,0842167378,2025-08,Fonctionnaire,399.84,41,0.158,2,0,1.0,0,0,0,0,19.66,3.16,19.992,0.18,0
ACC-2026-0128,0842167378,2025-09,Fonctionnaire,399.84,42,0.158,3,0,1.0,0,0,0,0,20.24,3.16,19.992,0.18,0
ACC-2026-0128,0842167378,2025-10,Fonctionnaire,399.84,43,0.158,4,0,1.0,0,0,0,0,21.2,3.16,19.992,0.18,0
ACC-2026-0128,0842167378,2025-11,Fonctionnaire,399.84,44,0.158,5,0,1.0,0,0,0,0,20.64,3.16,19.992,0.18,0
ACC-2026-0128,0842167378,2025-12,Fonctionnaire,399.84,45,0.158,6,0,1.0,0,0,0,0,19.5,3.16,19.992,0.18,0
ACC-2026-0128,0842167378,2026-01,Fonctionnaire,399.84,46,0.158,7,0,1.0,0,0,0,0,18.87,3.16,19.992,0.18,0
ACC-2026-0128,0842167378,2026-02,Fonctionnaire,399.84,47,0.158,8,0,1.0,0,0,0,0,20.4,3.16,19.992,0.18,0
ACC-2026-0128,0842167378,2026-03,Fonctionnaire,399.84,48,0.158,9,0,1.0,0,0,0,0,21.0,3.16,19.992,0.18,0
ACC-2026-0128,0842167378,2026-04,Fonctionnaire,399.84,49,0.158,10,0,1.0,0,0,0,0,18.67,3.16,19.992,0.18,0
ACC-2026-0128,0842167378,2026-05,Fonctionnaire,399.84,50,0.158,11,0,1.0,0,0,0,0,21.22,3.16,19.992,0.18,0
ACC-2026-0128,0842167378,2026-06,Fonctionnaire,399.84,51,0.158,12,0,1.0,0,0,0,0,20.04,3.16,19.992,0.18,0
ACC-2026-0128,0842167378,2026-07,Fonctionnaire,399.84,52,0.158,13,0,1.0,0,0,0,0,18.47,3.16,19.992,0.18,0
ACC-2026-0129,0845340101,2025-08,Infirmier,388.3,65,0.145,3,0,1.0,0,0,0,0,8.01,1.16,48.538,0.24,0
ACC-2026-0129,0845340101,2025-09,Infirmier,388.3,66,0.145,4,0,1.0,0,0,0,0,7.93,1.16,48.538,0.24,1
ACC-2026-0129,0845340101,2025-10,Infirmier,388.3,67,0.145,5,0,1.0,0,0,0,0,7.66,1.16,48.538,0.24,0
ACC-2026-0129,0845340101,2025-11,Infirmier,388.3,68,0.145,6,0,1.0,0,0,0,0,8.56,1.16,48.538,0.24,0
ACC-2026-0129,0845340101,2025-12,Infirmier,388.3,69,0.145,7,0,1.0,0,0,0,0,7.74,1.16,48.538,0.24,0
ACC-2026-0129,0845340101,2026-01,Infirmier,388.3,70,0.145,8,0,1.0,0,0,0,0,7.54,1.16,48.538,0.24,0
ACC-2026-0129,0845340101,2026-02,Infirmier,388.3,71,0.145,9,0,1.0,0,0,0,0,8.02,1.16,48.538,0.24,0
ACC-2026-0129,0845340101,2026-03,Infirmier,388.3,72,0.145,10,0,1.0,0,0,0,0,7.55,1.16,48.538,0.24,0
ACC-2026-0129,0845340101,2026-04,Infirmier,388.3,73,0.145,11,0,1.0,0,0,0,0,7.9,1.16,48.538,0.24,0
ACC-2026-0129,0845340101,2026-05,Infirmier,388.3,74,0.145,12,0,1.0,0,0,0,0,8.23,1.16,48.538,0.24,0
ACC-2026-0129,0845340101,2026-06,Infirmier,388.3,75,0.145,13,0,1.0,0,0,0,0,8.48,1.16,48.538,0.24,0
ACC-2026-0129,0845340101,2026-07,Infirmier,388.3,76,0.145,14,0,1.0,0,0,0,0,8.24,1.16,48.538,0.24,0
ACC-2026-0130,0847994796,2025-08,Vendeur de rue,133.5,19,0.419,3,0,0.0,0,0,1,365,25.82,14.98,5.34,0.62,1
ACC-2026-0130,0847994796,2025-09,Vendeur de rue,133.5,20,0.419,4,0,0.5,0,1,1,0,24.89,14.98,5.34,0.62,0
ACC-2026-0130,0847994796,2025-10,Vendeur de rue,133.5,21,0.419,5,0,0.667,0,1,1,0,26.81,14.98,5.34,0.62,0
ACC-2026-0130,0847994796,2025-11,Vendeur de rue,133.5,22,0.419,5,0,0.5,0,1,2,30,25.29,14.98,5.34,0.62,1
ACC-2026-0130,0847994796,2025-12,Vendeur de rue,133.5,23,0.419,6,0,0.6,0,1,2,0,26.96,15.0,5.34,0.62,1
ACC-2026-0130,0847994796,2026-01,Vendeur de rue,133.5,24,0.419,7,0,0.667,0,1,2,0,23.57,15.0,5.34,0.62,1
ACC-2026-0130,0847994796,2026-02,Vendeur de rue,133.5,25,0.419,8,0,0.714,0,1,2,0,26.56,15.0,5.34,0.62,0
ACC-2026-0130,0847994796,2026-03,Vendeur de rue,133.5,26,0.419,9,0,0.75,0,1,2,0,23.49,15.0,5.34,0.62,0
ACC-2026-0130,0847994796,2026-04,Vendeur de rue,133.5,27,0.419,10,0,0.778,0,1,2,0,25.29,15.0,5.34,0.62,0
ACC-2026-0130,0847994796,2026-05,Vendeur de rue,133.5,28,0.419,11,0,0.8,0,1,2,0,24.9,15.0,5.34,0.62,0
ACC-2026-0130,0847994796,2026-06,Vendeur de rue,133.5,29,0.419,12,0,0.818,0,1,2,0,25.02,15.0,5.34,0.62,0
ACC-2026-0130,0847994796,2026-07,Vendeur de rue,133.5,30,0.419,13,0,0.833,0,1,2,0,26.47,15.0,5.34,0.62,0
ACC-2026-0131,0847872422,2025-08,Commercant independant,399.04,6,0.224,3,0,1.0,0,0,0,0,31.76,6.73,13.301,0.36,0
ACC-2026-0131,0847872422,2025-09,Commercant independant,399.04,7,0.224,4,0,1.0,0,0,0,0,31.0,6.73,13.301,0.36,0
ACC-2026-0131,0847872422,2025-10,Commercant independant,399.04,8,0.224,5,0,1.0,0,0,0,0,28.52,6.73,13.301,0.36,0
ACC-2026-0131,0847872422,2025-11,Commercant independant,399.04,9,0.224,6,0,1.0,0,1,0,0,30.34,6.73,13.301,0.36,0
ACC-2026-0131,0847872422,2025-12,Commercant independant,399.04,10,0.224,7,0,1.0,0,1,0,0,28.18,6.73,13.301,0.36,0
ACC-2026-0131,0847872422,2026-01,Commercant independant,399.04,11,0.224,7,0,0.833,0,1,1,30,31.38,6.73,13.301,0.36,0
ACC-2026-0131,0847872422,2026-02,Commercant independant,399.04,12,0.224,8,0,0.857,0,1,1,0,29.73,6.73,13.301,0.36,0
ACC-2026-0131,0847872422,2026-03,Commercant independant,399.04,13,0.224,9,0,0.875,0,1,1,0,27.82,6.73,13.301,0.36,1
ACC-2026-0131,0847872422,2026-04,Commercant independant,399.04,14,0.224,10,0,0.889,0,1,1,0,29.59,6.73,13.301,0.36,0
ACC-2026-0131,0847872422,2026-05,Commercant independant,399.04,15,0.224,11,0,0.9,0,1,1,0,28.15,6.73,13.301,0.36,0
ACC-2026-0131,0847872422,2026-06,Commercant independant,399.04,16,0.224,12,0,0.909,0,1,1,0,28.83,6.73,13.301,0.36,0
ACC-2026-0131,0847872422,2026-07,Commercant independant,399.04,17,0.224,13,0,0.917,0,1,1,0,28.41,6.73,13.301,0.36,0
ACC-2026-0132,0841455856,2025-08,Agriculteur,265.03,39,0.143,2,0,1.0,0,0,0,0,19.44,2.86,13.251,0.46,0
ACC-2026-0132,0841455856,2025-09,Agriculteur,265.03,40,0.143,3,0,1.0,0,0,0,0,19.05,2.86,13.251,0.46,0
ACC-2026-0132,0841455856,2025-10,Agriculteur,265.03,41,0.143,4,0,1.0,0,0,0,0,20.81,2.86,13.251,0.46,0
ACC-2026-0132,0841455856,2025-11,Agriculteur,265.03,42,0.143,4,0,0.75,1,0,0,30,19.89,2.86,13.251,0.46,0
ACC-2026-0132,0841455856,2025-12,Agriculteur,265.03,43,0.143,5,0,0.8,1,0,0,0,19.15,2.86,13.251,0.46,0
ACC-2026-0132,0841455856,2026-01,Agriculteur,265.03,44,0.143,6,0,0.833,1,0,0,0,20.56,2.86,13.251,0.46,0
ACC-2026-0132,0841455856,2026-02,Agriculteur,265.03,45,0.143,7,0,0.857,1,0,0,0,19.37,2.86,13.251,0.46,0
ACC-2026-0132,0841455856,2026-03,Agriculteur,265.03,46,0.143,8,0,0.875,1,0,0,0,19.05,2.86,13.251,0.46,0
ACC-2026-0132,0841455856,2026-04,Agriculteur,265.03,47,0.143,9,0,0.889,1,0,0,0,20.9,2.86,13.251,0.46,0
ACC-2026-0132,0841455856,2026-05,Agriculteur,265.03,48,0.143,10,0,0.9,1,0,0,0,19.85,2.86,13.251,0.46,0
ACC-2026-0132,0841455856,2026-06,Agriculteur,265.03,49,0.143,11,0,0.909,1,0,0,0,19.33,2.86,13.251,0.46,1
ACC-2026-0132,0841455856,2026-07,Agriculteur,265.03,50,0.143,12,0,0.917,1,0,0,0,19.94,2.86,13.251,0.46,0
ACC-2026-0133,0847377917,2025-08,Sans emploi,259.46,66,0.278,5,0,1.0,0,0,0,0,14.52,4.17,17.297,0.78,0
ACC-2026-0133,0847377917,2025-09,Sans emploi,259.46,67,0.278,6,0,1.0,0,0,0,0,15.14,4.17,17.297,0.78,0
ACC-2026-0133,0847377917,2025-10,Sans emploi,259.46,68,0.278,7,0,1.0,0,0,0,0,16.1,4.17,17.297,0.78,0
ACC-2026-0133,0847377917,2025-11,Sans emploi,259.46,69,0.278,8,0,1.0,0,0,0,0,14.43,4.17,17.297,0.78,0
ACC-2026-0133,0847377917,2025-12,Sans emploi,259.46,70,0.278,9,0,1.0,0,0,0,0,16.16,4.17,17.297,0.78,0
ACC-2026-0133,0847377917,2026-01,Sans emploi,259.46,71,0.278,10,0,1.0,0,0,0,0,13.84,4.17,17.297,0.78,0
ACC-2026-0133,0847377917,2026-02,Sans emploi,259.46,72,0.278,10,0,0.857,0,0,1,30,14.94,4.17,17.297,0.78,0
ACC-2026-0133,0847377917,2026-03,Sans emploi,259.46,73,0.278,11,0,0.875,0,0,1,0,15.95,4.17,17.297,0.78,0
ACC-2026-0133,0847377917,2026-04,Sans emploi,259.46,74,0.278,12,0,0.889,0,0,1,0,15.69,4.17,17.297,0.78,1
ACC-2026-0133,0847377917,2026-05,Sans emploi,259.46,75,0.278,12,0,0.8,0,0,2,30,15.8,4.17,17.297,0.78,0
ACC-2026-0133,0847377917,2026-06,Sans emploi,259.46,76,0.278,13,0,0.818,0,0,2,0,15.75,5.97,17.297,0.78,0
ACC-2026-0133,0847377917,2026-07,Sans emploi,259.46,77,0.278,13,0,0.75,1,0,2,30,15.47,5.97,17.297,0.78,0
ACC-2026-0134,0844237849,2025-08,Commercant independant,287.25,29,0.085,3,0,1.0,0,0,0,0,31.0,2.55,9.575,0.36,0
ACC-2026-0134,0844237849,2025-09,Commercant independant,287.25,30,0.085,4,0,1.0,0,0,0,0,31.48,2.55,9.575,0.36,0
ACC-2026-0134,0844237849,2025-10,Commercant independant,287.25,31,0.085,5,0,1.0,0,0,0,0,27.78,2.55,9.575,0.36,0
ACC-2026-0134,0844237849,2025-11,Commercant independant,287.25,32,0.085,6,0,1.0,0,0,0,0,27.63,2.55,9.575,0.36,0
ACC-2026-0134,0844237849,2025-12,Commercant independant,287.25,33,0.085,7,0,1.0,0,0,0,0,28.93,2.55,9.575,0.36,0
ACC-2026-0134,0844237849,2026-01,Commercant independant,287.25,34,0.085,8,0,1.0,0,0,0,0,31.15,2.55,9.575,0.36,0
ACC-2026-0134,0844237849,2026-02,Commercant independant,287.25,35,0.085,9,0,1.0,0,0,0,0,30.42,2.55,9.575,0.36,0
ACC-2026-0134,0844237849,2026-03,Commercant independant,287.25,36,0.085,10,0,1.0,0,0,0,0,31.71,2.55,9.575,0.36,0
ACC-2026-0134,0844237849,2026-04,Commercant independant,287.25,37,0.085,11,0,1.0,0,0,0,0,31.67,2.55,9.575,0.36,0
ACC-2026-0134,0844237849,2026-05,Commercant independant,287.25,38,0.085,12,0,1.0,0,0,0,0,30.55,2.55,9.575,0.36,0
ACC-2026-0134,0844237849,2026-06,Commercant independant,287.25,39,0.085,12,0,0.909,0,0,1,30,29.65,2.55,9.575,0.36,0
ACC-2026-0134,0844237849,2026-07,Commercant independant,287.25,40,0.085,13,0,0.917,0,0,1,0,29.15,2.55,9.575,0.36,0
ACC-2026-0135,0843042084,2025-08,Agriculteur,231.66,6,0.163,3,0,1.0,0,0,0,0,30.16,10.29,7.722,0.46,0
ACC-2026-0135,0843042084,2025-09,Agriculteur,231.66,7,0.163,4,0,1.0,0,0,0,0,31.82,10.29,7.722,0.46,0
ACC-2026-0135,0843042084,2025-10,Agriculteur,231.66,8,0.163,5,0,1.0,0,0,0,0,30.91,10.29,7.722,0.46,0
ACC-2026-0135,0843042084,2025-11,Agriculteur,231.66,9,0.163,6,0,1.0,0,0,0,0,29.18,10.29,7.722,0.46,0
ACC-2026-0135,0843042084,2025-12,Agriculteur,231.66,10,0.163,6,0,0.8,0,0,1,30,29.67,10.29,7.722,0.46,0
ACC-2026-0135,0843042084,2026-01,Agriculteur,231.66,11,0.163,7,0,0.833,0,0,1,0,31.63,10.29,7.722,0.46,0
ACC-2026-0135,0843042084,2026-02,Agriculteur,231.66,12,0.163,8,0,0.857,0,0,1,0,31.6,10.29,7.722,0.46,0
ACC-2026-0135,0843042084,2026-03,Agriculteur,231.66,13,0.163,9,0,0.875,0,0,1,0,27.95,10.29,7.722,0.46,0
ACC-2026-0135,0843042084,2026-04,Agriculteur,231.66,14,0.163,10,0,0.889,0,1,1,0,29.74,10.29,7.722,0.46,0
ACC-2026-0135,0843042084,2026-05,Agriculteur,231.66,15,0.163,11,0,0.9,0,1,1,0,29.41,10.29,7.722,0.46,0
ACC-2026-0135,0843042084,2026-06,Agriculteur,231.66,16,0.163,12,0,0.909,0,1,1,0,27.9,10.29,7.722,0.46,1
ACC-2026-0135,0843042084,2026-07,Agriculteur,231.66,17,0.163,13,0,0.917,0,1,1,0,29.67,10.29,7.722,0.46,1
ACC-2026-0136,0841875823,2025-08,Infirmier,384.38,49,0.043,4,0,1.0,0,0,0,0,20.32,0.87,19.219,0.24,1
ACC-2026-0136,0841875823,2025-09,Infirmier,384.38,50,0.043,5,0,1.0,0,0,0,0,20.94,0.87,19.219,0.24,0
ACC-2026-0136,0841875823,2025-10,Infirmier,384.38,51,0.043,6,0,1.0,0,0,0,0,21.4,0.87,19.219,0.24,0
ACC-2026-0136,0841875823,2025-11,Infirmier,384.38,52,0.043,7,0,1.0,0,0,0,0,19.02,0.87,19.219,0.24,0
ACC-2026-0136,0841875823,2025-12,Infirmier,384.38,53,0.043,8,0,1.0,0,0,0,0,20.93,0.87,19.219,0.24,0
ACC-2026-0136,0841875823,2026-01,Infirmier,384.38,54,0.043,9,0,1.0,0,0,0,0,19.22,0.87,19.219,0.24,0
ACC-2026-0136,0841875823,2026-02,Infirmier,384.38,55,0.043,10,0,1.0,0,0,0,0,19.18,0.87,19.219,0.24,0
ACC-2026-0136,0841875823,2026-03,Infirmier,384.38,56,0.043,11,0,1.0,0,0,0,0,19.79,0.87,19.219,0.24,0
ACC-2026-0136,0841875823,2026-04,Infirmier,384.38,57,0.043,12,0,1.0,0,0,0,0,21.23,0.87,19.219,0.24,0
ACC-2026-0136,0841875823,2026-05,Infirmier,384.38,58,0.043,13,0,1.0,0,0,0,0,19.5,0.87,19.219,0.24,1
ACC-2026-0136,0841875823,2026-06,Infirmier,384.38,59,0.043,14,0,1.0,0,0,0,0,20.57,0.87,19.219,0.24,0
ACC-2026-0136,0841875823,2026-07,Infirmier,384.38,60,0.043,15,0,1.0,0,0,0,0,21.15,0.87,19.219,0.24,0
ACC-2026-0137,0844361682,2025-08,Chauffeur,330.45,25,0.185,4,0,1.0,0,0,0,0,29.19,5.55,11.015,0.42,0
ACC-2026-0137,0844361682,2025-09,Chauffeur,330.45,26,0.185,5,0,1.0,0,0,0,0,29.61,5.55,11.015,0.42,0
ACC-2026-0137,0844361682,2025-10,Chauffeur,330.45,27,0.185,6,0,1.0,0,0,0,0,27.8,5.55,11.015,0.42,1
ACC-2026-0137,0844361682,2025-11,Chauffeur,330.45,28,0.185,7,0,1.0,0,0,0,0,28.71,5.55,11.015,0.42,0
ACC-2026-0137,0844361682,2025-12,Chauffeur,330.45,29,0.185,8,0,1.0,0,0,0,0,32.17,5.55,11.015,0.42,0
ACC-2026-0137,0844361682,2026-01,Chauffeur,330.45,30,0.185,9,0,1.0,0,0,0,0,28.48,5.55,11.015,0.42,0
ACC-2026-0137,0844361682,2026-02,Chauffeur,330.45,31,0.185,10,0,1.0,0,1,0,0,27.74,5.55,11.015,0.42,0
ACC-2026-0137,0844361682,2026-03,Chauffeur,330.45,32,0.185,11,0,1.0,0,1,0,0,30.41,5.55,11.015,0.42,1
ACC-2026-0137,0844361682,2026-04,Chauffeur,330.45,33,0.185,11,0,0.889,0,1,1,30,28.55,5.55,11.015,0.42,0
ACC-2026-0137,0844361682,2026-05,Chauffeur,330.45,34,0.185,12,0,0.9,0,1,1,0,29.23,5.55,11.015,0.42,0
ACC-2026-0137,0844361682,2026-06,Chauffeur,330.45,35,0.185,12,0,0.818,0,1,2,30,31.65,5.55,11.015,0.42,1
ACC-2026-0137,0844361682,2026-07,Chauffeur,330.45,36,0.185,13,0,0.833,0,1,2,0,29.42,9.15,11.015,0.42,1
ACC-2026-0138,0844527197,2025-08,Infirmier,398.11,31,0.158,2,0,1.0,0,0,0,0,16.15,2.36,26.541,0.24,0
